,F_NB,P_NB,A_NB,T_NB,CLAS_NB,F_KNB,P_KNB,A_KNB,T_KNB,CLAS_KNB
"IMAN_3, SHALAT_2, ZAKAT_2, PUASA_2, HAJI_2",0.6813746816560532,0.68,0.68,0.49999547004699707,0 0 0 0 0 3 3 0 4 0 0 0 0 0 2 3 3 0 0 0 0 2 0 0 3 3 0 0 3 3 3 3 0 2 0 0 3 0 3 0 0 0 1 0 3 0 2 3 0 0 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 4 2 1 4 1 3 3 1 1 1 1 1 1 1 1 1 2 0 0 0 1 1 3 1 4 1 2 3 2 2 2 0 3 3 2 2 4 2 2 3 2 2 2 2 3 2 4 2 3 3 3 3 0 2 1 0 3 2 2 3 3 3 3 2 2 3 3 2 3 0 2 3 3 3 2 2 3 3 3 3 3 3 3 2 3 3 3 3 3 1 3 3 3 3 4 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 4 4 4 4 4 4 4 1 1 4 4 1 3 4 4 4 3 3 3 3 4 3 3 4 1 1 1 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0.43706331945566396,0.432,0.02,4.453200101852417,4 1 2 2 4 4 1 4 1 4 2 1 1 1 4 4 1 4 4 1 4 4 4 4 4 4 4 1 4 4 4 1 4 1 4 4 4 1 1 4 1 4 4 2 1 1 1 2 2 4 3 4 2 0 0 4 4 3 2 3 2 4 2 2 2 3 3 4 2 3 2 4 2 2 0 1 0 1 4 2 4 4 4 0 0 0 0 3 4 4 1 4 4 4 4 4 1 2 0 2 1 1 1 1 4 1 1 1 1 1 0 0 1 4 4 0 4 1 1 1 1 1 0 0 1 1 4 1 4 4 0 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 1 2 1 0 1 1 0 1 1 0 0 4 0 0 0 1 1 1 1 1 1 1 1 2 0 1 2 2 1 1 1 1 1 1 4 4 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 4 0 0 2 0 0 1 1 1 1 1 0 1 0 0 0 2 0 3 2 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
"IMAN_3, SHALAT_2, ZAKAT_2, PUASA_2, HAJI_3",0.6720874555123655,0.668,0.668,0.500007152557373,0 0 0 0 0 3 3 0 0 0 0 0 0 0 2 3 3 0 0 3 0 2 0 0 3 3 0 0 3 3 3 3 0 2 0 0 3 0 3 0 3 0 1 0 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 3 1 1 1 2 1 4 1 3 3 1 1 4 1 1 1 1 1 1 2 3 0 0 1 1 3 4 1 4 2 3 2 2 2 0 3 3 2 2 2 2 2 3 2 2 2 2 3 2 4 2 4 3 3 3 0 2 1 0 4 2 2 4 4 4 2 2 2 3 3 2 3 0 2 3 3 4 2 2 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 4 3 3 3 3 3 3 4 4 4 4 3 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 3 3 3 4 3 1 4 3 4 2 4 1 4 4 3 3 4 4 3 1 3 4 3 1 3,0.4903904836349572,0.47600000000000003,0.02,4.343814373016357,4 4 4 4 4 1 1 4 1 4 2 1 1 1 4 1 1 1 1 1 4 4 4 4 4 1 4 4 4 4 4 1 4 1 4 4 4 1 1 4 1 4 4 4 1 1 1 2 2 4 3 4 2 0 0 2 0 3 2 3 2 4 2 2 2 3 3 2 2 3 2 0 2 2 0 4 0 1 2 2 4 4 4 0 0 0 0 3 4 2 1 4 4 4 4 4 1 2 0 2 1 1 1 1 4 1 1 1 1 1 0 0 1 1 4 0 4 1 1 1 1 1 1 0 1 1 4 1 3 1 0 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 1 4 1 0 1 1 0 1 1 1 0 4 0 1 4 1 1 1 1 1 1 1 1 2 0 1 2 2 1 1 1 1 1 1 4 1 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 0 4 0 4 0 2 0 0 1 0 0 0 1 0 0 1 1 1 0
"IMAN_3, SHALAT_2, ZAKAT_2, PUASA_3, HAJI_1",0.7395062433215641,0.7400000000000001,0.74,0.4843864440917969,0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 3 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 4 4 1 4 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 3 1 3 1 2 3 2 2 2 2 4 3 2 2 3 2 2 3 2 2 2 2 3 3 4 4 4 3 2 2 0 2 1 2 4 2 2 3 3 3 2 2 2 4 3 2 3 3 2 3 3 3 2 2 3 4 4 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 4 4 3 2 2 4 4 3 4 4 0 4 3 4 4 4 4 4 4 4 4 4 1 3 1 4 4 4 4 4 4 4 4 4 4 4 3 4 4 1 4 4 3 4 4 4 4 4 3 4 3 4 4 4 4,0.5150286851656716,0.524,0.016,4.437546491622925,4 4 4 4 4 1 4 4 1 4 3 4 4 4 4 4 4 4 4 1 4 3 4 4 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 3 1 1 4 4 4 0 4 2 0 0 3 4 4 2 4 4 4 2 4 4 0 4 4 2 3 2 0 2 4 0 1 0 1 2 2 4 4 0 0 3 2 0 2 4 3 1 4 4 4 4 4 1 2 0 3 1 1 1 1 4 1 1 1 1 1 0 4 4 1 4 0 4 1 4 4 1 1 0 0 1 1 4 1 4 4 0 1 1 1 0 1 0 0 1 1 0 1 1 1 4 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 4 1 2 1 1 1 1 1 4 0 0 1 2 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1
"IMAN_3, SHALAT_2, ZAKAT_2, PUASA_3, HAJI_2",0.7098380194989874,0.7080000000000001,0.708,0.48436951637268066,0 0 0 0 0 0 3 0 4 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 3 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 3 0 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 1 4 1 3 0 1 1 1 1 1 1 1 1 1 2 0 0 0 1 1 3 1 3 1 2 3 2 2 2 2 3 0 2 2 3 2 2 3 2 2 2 2 3 3 3 2 4 3 2 2 0 2 1 0 1 2 2 3 3 3 2 2 2 3 3 2 3 0 2 3 3 3 2 2 3 4 4 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3 2 2 4 3 4 4 4 4 4 3 4 1 3 4 4 3 3 4 4 4 3 3 3 3 3 3 3 3 1 1 1 4 4 4 4 3 3 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4,0.46261370723210254,0.45999999999999996,0.02,4.500075340270996,4 1 2 2 4 4 1 4 1 4 3 1 1 1 4 4 1 1 3 1 4 3 4 4 4 4 4 3 4 4 4 1 4 1 4 4 4 1 1 4 1 4 4 2 1 1 1 2 2 4 0 4 2 0 0 4 4 3 2 4 2 4 2 4 2 0 0 4 2 3 2 4 2 2 0 1 0 1 4 2 4 4 4 0 0 0 0 2 4 3 1 4 4 3 3 4 1 2 0 3 1 1 1 1 4 1 1 1 1 1 0 0 1 4 4 0 4 1 1 1 1 1 1 0 1 1 4 1 4 1 0 1 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 4 1 1 0 0 0 0 0 0 0 0 4 0 0 2 0 0 1 1 1 1 1 0 1 0 0 0 3 0 2 2 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
"IMAN_3, SHALAT_2, ZAKAT_2, PUASA_3, HAJI_3",0.723177576442018,0.7200000000000001,0.72,0.48439884185791016,0 0 0 0 0 0 3 0 0 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 3 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 3 0 1 1 4 1 1 1 1 1 1 2 0 0 0 1 1 3 4 3 4 2 3 2 2 2 2 3 3 2 2 3 2 2 2 2 2 2 2 3 3 3 2 4 3 2 4 0 2 1 2 4 2 2 3 3 3 2 2 2 4 3 2 3 3 2 3 3 3 2 2 3 4 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 4 4 3 2 2 4 4 4 4 3 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 3 4 3 1 4 3 4 2 4 1 3 4 3 3 4 4 4 1 4 4 4 1 3,0.47701362676732134,0.4879999999999999,0.016,4.406319856643677,4 4 4 4 4 1 1 4 1 4 3 1 1 1 4 1 1 1 3 1 4 3 4 4 4 1 4 3 4 4 4 1 4 1 4 4 4 1 1 4 1 4 4 4 1 1 1 2 2 4 0 4 2 0 0 3 3 4 2 0 2 4 2 4 4 0 4 3 2 3 2 0 3 4 0 4 0 1 2 2 4 4 4 0 0 0 0 2 4 3 1 4 4 3 3 4 1 2 0 3 1 1 1 1 4 1 1 1 1 1 0 0 1 1 4 0 4 1 1 1 1 1 0 0 1 1 4 1 4 4 0 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 4 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 0 4 0 1 0 2 0 0 1 0 0 0 3 0 0 1 1 1 0
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_1, HAJI_1",0.6226050565921466,0.6239999999999999,0.624,0.4843595027923584,0 0 0 0 0 3 0 0 3 0 0 3 0 0 2 3 3 0 0 0 0 1 0 0 2 3 3 0 3 3 3 3 0 3 0 0 3 3 3 0 3 0 1 0 0 0 4 3 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 4 2 4 2 1 4 0 1 1 1 1 1 1 1 2 1 0 0 0 3 1 2 2 4 1 1 2 2 2 2 2 4 2 4 2 3 0 0 3 2 3 2 3 0 2 0 3 3 0 0 0 2 0 3 0 4 4 0 2 2 2 3 0 3 0 0 0 0 2 3 2 0 2 2 2 1 0 3 3 2 2 3 2 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 4 4 3 4 3 4 3 2 3 2 3 4 3 3 3 3 3 4 4 3 4 4 2 4 4 4 4 4 4 4 4 4 4 4 1 3 1 4 4 3 3 4 4 4 4 4 4 4 3 4 4 4 3 4 4 4 4 4 4 4 2 4 3 4 4 4 4,0.43179560131870115,0.41999999999999993,0.028,4.390661716461182,4 4 4 4 4 1 1 4 2 4 2 4 1 2 4 2 1 4 4 1 4 4 4 4 4 1 4 2 4 4 2 2 4 1 4 4 4 1 1 4 1 4 4 2 1 1 1 4 1 4 0 3 0 0 0 2 2 4 3 4 4 4 0 4 4 0 4 2 3 3 3 0 3 4 0 1 2 1 2 2 4 4 0 0 0 0 0 3 4 2 3 3 4 2 4 4 1 2 0 0 1 1 1 0 0 0 1 0 0 4 1 4 4 1 0 4 4 4 1 1 1 1 1 1 4 4 4 1 4 2 2 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 2 4 1 1 1 0 0 1 1 1 1 1 2 1 1 0 1 1 1 1 0 0 1 1 4 0 1 2 0 1 3 1 4 0 2 0 1 0 0 0 1 0 1 1 4 0 0 1 1 2 0 0 0 1 2 1 1 0 1 1 1 0 0 0 1 0 0 2 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_1, HAJI_2",0.6113223747614902,0.612,0.612,0.49999523162841797,0 0 0 0 0 3 0 0 4 0 0 0 0 0 2 0 3 0 0 0 0 3 0 0 2 3 3 0 3 3 3 3 0 3 0 0 3 3 3 0 0 0 1 0 0 0 4 3 3 0 4 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 4 2 1 4 1 3 0 1 1 1 1 1 1 1 2 1 0 0 0 0 1 2 2 1 1 1 2 2 2 2 2 4 2 2 2 3 2 0 3 2 3 2 3 0 2 0 0 3 0 0 0 2 0 3 0 0 0 0 2 2 2 3 2 3 0 0 0 0 0 3 0 0 2 3 2 1 0 3 3 2 2 3 2 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 4 3 3 3 3 3 3 2 3 2 3 3 3 3 3 3 3 4 3 4 4 4 4 4 4 4 1 1 4 4 3 3 4 4 2 3 3 3 3 2 3 3 3 1 1 1 4 4 3 3 2 3 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4,0.41145954316686023,0.4039999999999999,0.028,4.468811750411987,4 1 1 4 4 4 4 4 2 4 2 1 1 2 4 2 1 4 1 1 4 2 4 4 4 4 4 2 4 4 4 2 4 1 4 4 1 2 1 4 1 4 4 2 1 1 1 1 1 4 0 4 0 0 0 4 4 3 3 0 3 4 0 4 4 3 3 2 2 3 3 4 2 3 0 1 2 1 4 2 4 4 4 2 0 0 4 3 4 2 4 4 4 2 4 4 4 2 0 2 1 1 1 1 0 0 1 0 0 4 4 4 4 1 0 4 4 4 1 1 1 1 1 1 4 3 4 1 4 2 2 1 4 1 3 4 4 4 4 4 4 4 4 4 4 1 4 1 4 4 4 1 1 4 0 0 1 1 1 1 4 2 1 1 0 1 1 1 1 0 0 1 1 4 0 1 4 0 1 3 1 1 0 2 0 1 0 0 0 1 4 1 1 1 0 0 1 1 2 0 1 1 0 0 0 0 0 0 0 0 4 0 0 0 1 0 1 1 1 1 4 0 1 0 0 0 2 0 3 2 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_1, HAJI_3",0.5879520883565373,0.576,0.576,0.4843723773956299,0 0 0 0 0 3 3 0 3 0 0 0 0 0 2 3 3 0 0 0 0 1 0 0 2 3 3 0 3 3 3 3 0 3 0 0 3 3 3 0 3 0 1 0 0 0 2 3 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 3 0 1 1 4 1 1 1 1 2 1 0 0 0 0 1 2 2 4 1 4 2 2 2 2 2 4 2 4 2 3 0 0 0 2 3 2 0 0 2 0 3 3 0 0 0 0 0 3 0 1 0 0 2 2 2 3 0 3 0 0 0 0 3 3 0 0 2 3 2 1 0 3 3 2 2 3 2 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 4 4 3 4 3 3 3 2 3 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 3 3 4 4 4 4 4 4 4 4 4 4 4 4 2 2 3 4 2 4 3 1 2 3 2 3 4 1 3 4 2 3 4 4 3 1 4 3 4 3 3,0.42382885628827804,0.41600000000000004,0.04,4.390661716461182,4 4 4 4 4 1 1 4 2 4 2 1 1 2 4 2 1 1 1 1 4 4 4 4 4 1 4 2 4 4 2 2 4 1 4 4 4 1 1 4 1 4 4 4 1 1 1 4 1 4 0 4 4 0 0 2 2 4 4 0 4 4 4 4 4 0 4 2 3 3 3 0 2 4 0 4 2 1 2 2 4 4 4 0 0 0 0 3 4 2 1 3 4 2 4 4 1 2 0 2 1 1 1 0 0 0 1 0 0 1 1 4 4 1 0 4 4 1 1 1 1 1 1 1 4 4 4 1 4 2 2 1 4 1 4 4 4 4 4 4 4 4 4 4 4 4 3 1 4 2 4 1 1 4 4 0 1 1 1 1 1 2 1 1 0 1 1 1 1 0 0 1 1 4 0 1 2 0 1 3 1 1 4 2 0 1 0 0 0 1 0 1 1 1 0 0 1 1 2 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 3 0 0 0 0 0 0 0 4 0 0 2 0 0 0 4 0 4 0 2 0 2 0 0 0 0 0 0 2 0 0 1 1 2 0
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_2, HAJI_1",0.6222316734597436,0.6240000000000001,0.624,0.4843564033508301,0 0 0 0 0 3 3 0 3 0 0 3 0 3 2 3 3 0 0 3 0 1 0 0 3 3 0 0 3 3 3 3 0 3 0 3 3 3 3 0 3 0 1 0 3 0 4 0 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 4 2 4 2 1 4 3 1 1 1 1 1 1 1 2 1 0 1 0 0 1 2 3 1 1 1 2 2 2 2 2 4 2 4 2 2 2 0 3 2 3 2 3 0 2 0 3 3 0 0 0 2 3 3 0 4 4 2 2 2 2 3 0 3 3 0 0 0 3 2 0 0 2 3 2 1 4 3 3 1 3 4 3 4 3 3 3 3 3 1 3 3 3 2 4 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 2 3 4 3 3 3 3 3 3 4 4 4 4 3 3 4 3 4 4 4 4 4 3 4 4 4 1 3 1 4 4 3 3 4 4 4 4 4 4 4 2 4 4 1 4 4 3 4 4 4 4 4 3 4 3 4 4 4 4,0.4428706228794572,0.428,0.028,4.343788146972656,4 4 4 4 4 1 1 4 2 4 2 4 1 2 4 2 1 4 4 1 4 4 4 4 4 1 4 2 4 4 2 2 4 1 4 4 4 1 1 4 1 4 4 2 1 1 1 4 1 4 3 4 0 0 0 2 2 4 4 4 4 4 0 4 4 3 4 2 2 3 4 0 2 4 0 1 2 1 2 2 4 4 0 0 0 0 0 3 4 2 1 4 4 2 4 4 1 2 0 0 1 1 1 0 0 0 1 0 0 4 4 4 4 1 0 4 4 4 1 1 1 1 1 1 4 4 4 1 4 2 2 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 2 0 0 1 4 1 0 1 1 0 1 1 0 0 4 0 1 0 1 1 1 1 1 1 1 4 0 0 1 1 1 1 1 1 1 1 1 1 4 1 2 1 1 1 0 0 0 0 0 0 1 0 0 1 2 1 1 0 1 1 0 0 0 0 1 0 0 2 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_2, HAJI_2",0.6301884003691134,0.632,0.632,0.49999475479125977,0 0 0 0 0 0 3 0 4 0 0 0 0 0 2 3 3 0 0 3 0 1 0 0 3 3 0 0 3 3 3 3 0 0 0 3 3 0 3 0 0 0 1 0 3 0 4 0 3 0 4 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 0 1 3 1 1 4 2 1 4 1 3 3 1 1 1 1 1 1 1 2 1 0 1 0 0 1 2 3 1 1 1 2 2 2 2 2 4 2 2 2 0 2 0 3 2 3 2 3 0 2 0 3 3 0 0 0 2 3 3 0 1 0 2 2 2 2 3 2 3 0 0 0 0 3 2 0 0 2 3 2 1 4 3 3 1 3 4 3 3 3 3 3 3 3 1 3 3 3 2 4 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 2 3 4 3 3 3 3 3 3 4 3 4 4 4 4 4 4 4 1 1 4 4 1 3 4 4 3 3 3 3 3 2 3 3 4 1 1 1 4 4 4 4 2 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0.4215650464340224,0.42,0.024,4.390687465667725,1 1 1 1 4 4 4 4 2 4 2 1 1 2 4 2 1 4 1 1 4 2 4 4 4 4 4 2 4 4 2 2 4 1 4 4 1 1 1 4 1 4 4 2 1 1 1 1 1 4 3 4 0 0 0 4 4 3 0 3 3 4 0 4 4 3 3 2 2 3 4 4 2 3 0 1 2 1 4 2 4 4 4 0 0 0 4 3 4 2 4 4 4 2 3 4 4 2 0 2 1 1 1 0 0 0 1 0 0 4 4 4 4 1 0 4 4 4 1 1 1 1 1 1 4 1 4 1 4 2 2 1 4 1 3 4 4 4 4 4 4 4 4 4 4 1 4 1 4 4 0 0 1 0 1 0 1 1 0 1 1 0 0 4 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 4 4 1 2 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 1 1 1 4 0 1 0 0 0 2 0 3 2 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_2, HAJI_3",0.5845957669132067,0.584,0.584,0.4843428134918213,0 0 0 0 0 3 3 0 3 0 0 0 0 0 2 3 3 0 0 3 0 1 0 0 3 3 0 0 3 3 3 3 0 3 0 3 3 3 3 0 3 0 1 0 3 0 2 0 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 2 1 2 1 3 3 1 1 4 1 1 1 1 2 1 0 1 0 0 1 2 3 4 1 4 2 2 2 2 2 4 2 4 2 3 2 0 3 2 3 2 3 0 2 0 3 3 0 0 0 2 3 3 0 1 0 2 2 2 2 3 0 3 3 0 0 0 3 2 0 0 2 3 2 1 4 3 3 1 4 4 3 4 3 3 3 3 3 1 3 3 3 2 4 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 2 3 4 3 3 3 3 3 3 4 4 4 4 3 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 3 3 2 4 3 1 2 3 2 3 4 1 3 4 2 3 4 4 3 1 3 4 3 1 3,0.43996359436636623,0.44799999999999995,0.024,4.312576532363892,4 4 4 4 4 1 1 4 2 4 2 1 1 2 4 2 1 1 1 1 4 4 4 4 4 1 4 2 4 4 2 2 4 1 4 4 4 1 1 4 1 4 4 4 1 1 1 4 4 4 3 4 4 0 0 2 2 3 4 3 4 4 4 4 4 3 3 2 2 3 4 0 2 4 0 4 2 1 2 2 4 4 4 2 0 0 0 3 4 2 4 4 4 2 3 4 1 0 0 2 1 1 1 0 0 0 1 0 0 1 1 4 4 1 0 4 4 1 1 1 1 1 1 1 4 4 4 1 4 2 3 1 4 1 4 4 4 4 4 4 4 4 4 4 4 4 3 1 4 2 0 0 1 4 1 0 1 1 0 1 1 0 0 4 0 1 4 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 4 4 1 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 2 0 0 0 4 0 4 0 2 0 3 0 0 0 0 0 0 2 0 0 1 1 2 0
"IMAN_3, SHALAT_2, ZAKAT_3, PUASA_3, HAJI_1",0.6990213160966492,0.7040000000000001,0.704,0.500007152557373,0 0 0 0 0 0 3 0 3 0 0 0 0 0 2 0 0 3 0 0 0 1 0 0 3 3 0 0 3 0 3 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 4 3 3 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 4 2 1 3 1 4 0 1 1 1 1 1 1 1 2 1 0 0 0 0 1 2 3 1 3 1 2 2 2 2 2 4 2 3 2 0 0 0 0 2 3 2 0 0 2 0 0 3 0 0 0 2 0 2 0 4 0 0 2 2 2 0 0 0 0 0 0 0 2 3 2 0 2 2 2 1 2 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 4 3 0 2 4 4 3 4 4 2 4 3 4 4 4 4 4 4 4 4 4 1 3 1 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 4 3 4 2 4 4 4 4,0.5015616353071389,0.4840000000000001,0.016,4.3906872272491455,4 4 4 4 4 1 4 4 2 4 2 4 4 2 4 2 1 4 4 1 4 3 4 4 4 1 4 4 4 4 4 1 4 4 4 4 4 4 1 4 4 4 4 2 1 1 1 4 4 4 0 4 0 0 0 4 4 4 4 4 4 4 0 4 4 0 4 4 3 3 4 0 3 4 0 1 2 1 2 2 4 4 0 2 3 4 0 3 4 2 4 4 4 2 4 4 1 2 0 3 1 1 1 0 0 0 1 0 0 4 4 4 4 1 0 4 4 4 1 4 1 1 3 4 4 4 4 4 4 3 3 4 4 1 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 2 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 4 1 2 1 1 1 1 1 4 0 0 1 2 1 1 0 1 1 1 0 0 0 1 0 0 2 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1
